JIgJo	8/3k3p/8/1pK5/2p3PP/5P2/1B2b3/8 w - - 2 43	c5b5 c4c3 b5b4 c3b2	1043	easy	advancedPawn bishopEndgame crushing discoveredAttack discoveredCheck endgame short
XhWcx	6k1/6pp/p1n3p1/3p4/N2PnqP1/P6r/1P5K/R2Q1R2 w - - 0 28	h2h3 f4g3	1043	easy	master mate mateIn1 middlegame oneMove
Yzt7P	q4rk1/4pp1p/p1bb2p1/3n4/3Q4/1P3P2/P1P3PP/R1BR2K1 b - - 2 22	d5f4 c1f4 d6f4 d4f4	1043	easy	advantage middlegame short
LyRud	8/2k1pr2/1pp1N3/p1r5/6K1/1P2R2P/8/8 b - - 1 44	c7b7 e6d8 b7c7 d8f7	1044	easy	advantage endgame fork short
NqXBr	4kbnr/ppp2p2/2n4p/6p1/4BB1N/2N3P1/PPb2P1P/4R1K1 b k - 0 14	g5f4 e4c6 e8d8 e1e8	1044	easy	discoveredCheck doubleCheck mate mateIn2 middlegame operaMate short
dbFlx	r3n2k/2pb1qQ1/1p1p3P/p2Pn3/2P1Pp2/2N5/PP6/1K4RR b - - 4 29	e8g7 h6g7 h8g8 h1h8	1044	easy	advancedPawn discoveredCheck doubleCheck kingsideAttack master mate mateIn2 middlegame short
qkz3D	r3r1k1/p4pb1/3N2pp/q1pp4/4b3/4B3/P4QPP/R3R2K b - - 3 26	e8e6 f2f7 g8h8 f7e6	1044	easy	advantage fork middlegame short
lvKRN	r3brk1/4R2R/1q2p1B1/p1ppP3/8/2P1PN2/PPp2PP1/2K5 b - - 2 22	e8g6 e7g7	1045	easy	blindSwineMate mate mateIn1 middlegame oneMove
7Nq0g	1brk1r2/p2nR3/2pPB1p1/2p2bP1/1P2p3/4P3/PB6/5RK1 b - - 0 41	f8e8 e7d7	1046	easy	epauletteMate master masterVsMaster mate mateIn1 middlegame oneMove operaMate
MnJbl	r1b1nrk1/pp1n2b1/2p1p2p/q3P1p1/2PP2N1/6B1/PP4P1/R2QKBNR w KQ - 2 16	d1d2 f8f1 e1f1 a5d2	1046	easy	advantage deflection opening short
0cyHW	r3r3/5pkp/p3p1p1/1p1pQ2P/1P5q/2P5/2R2PP1/5RK1 b - - 2 32	h4f6 h5h6 g7f8 e5f6	1047	easy	crushing deflection endgame short
9Mgnt	8/p1r2p2/1kP2R2/3p4/P5r1/3K4/8/1R6 b - - 2 46	b6c5 b1b5	1047	easy	endgame master mate mateIn1 oneMove rookEndgame
Sbf5t	1R6/p3r1k1/1pb3pN/2pp2P1/8/2nB4/P5P1/6K1 b - - 3 34	c6b5 b8g8 g7h7 d3g6	1047	easy	endgame mate mateIn2 morphysMate short
UmOaG	1Qn3k1/1p1q1ppp/p7/3P4/8/5N1P/P4PP1/6K1 b - - 1 23	g8f8 f3e5 d7d5 b8c8	1047	easy	crushing endgame master short
kEKhm	r1bq1k1r/pp2b1pn/2p1N2p/4pP1Q/8/2N5/PPP3PP/R4RK1 b - - 3 16	c8e6 f5e6 e7f6 h5f7	1047	easy	discoveredAttack discoveredCheck mate mateIn2 middlegame short
osQSV	5k2/p4p1p/2b2qp1/8/8/4B2P/PPr2PP1/3R1RK1 b - - 3 22	f8g7 e3d4 f6d4 d1d4	1047	easy	advantage endgame pin short
qu4r9	8/5k1p/2p1r3/3n4/7P/6BK/2R3P1/8 w - - 3 38	h3g4 d5e3 g4f3 e3c2	1047	easy	crushing endgame fork master short
sgwSC	6k1/p4pp1/7p/3n4/3N4/3KPPP1/P1R3P1/1r6 w - - 1 31	e3e4 d5b4 d3d2 b4c2	1047	easy	crushing endgame fork master short
0yFAi	r2q1r2/p1p1R1pk/1p5p/5p1R/PPB3Qn/2PP3P/3B1P2/6K1 b - - 0 23	f5g4 h5h6	1048	easy	mate mateIn1 middlegame oneMove operaMate pillsburysMate pin
29uGN	r5k1/1p4pp/p2b3r/2pPp1q1/P1B1Ppb1/2N2Q1P/1P3P1K/R5R1 b - - 1 21	h6h3 f3h3 g4h3 g1g5	1048	easy	crushing middlegame short
H19lU	r1bqr1k1/pppn1pbp/3p2p1/4n3/2P2B2/2N1PN1P/PP2BPP1/R2Q1RK1 w - - 2 11	f4g5 e5f3 e2f3 d8g5	1048	easy	advantage kingsideAttack opening short
ndpKn	2r3k1/1p3pP1/p1b4p/P2p4/3N2P1/2P1r2P/1P4B1/5RK1 b - - 0 29	g8g7 d4f5 g7g8 f5e3	1048	easy	crushing endgame fork master short
qDqq8	r1bq1rk1/p3bppp/2p2n2/2p1p3/4P3/3P1N2/PPP3PP/RNBQ1RK1 w - - 0 10	f3e5 d8d4 g1h1 d4e5	1048	easy	advantage fork opening short
1Eo20	r3kb1r/pp1n1ppp/5n2/q1pN4/8/3P4/PPPB1PPP/R2QK2R b KQkq - 0 11	a5a6 d5c7 e8d8 c7a6	1049	easy	advantage fork opening short
5sxuH	1r3r2/1b1Rnpk1/p1n1B1pp/8/Pp2PN2/5N2/1PP2PPP/5RK1 b - - 0 17	f7e6 f4e6 g7g8 e6f8	1049	easy	advantage fork middlegame short
rYcr2	r1bq1rk1/p4ppp/8/2bPp3/8/3B4/PP3PPP/R1BQ1RK1 b - - 0 12	d8d5 d3h7 g8h7 d1d5	1049	easy	advantage discoveredAttack kingsideAttack middlegame short
byFUZ	r3kr2/b1p2Npp/p1np1q2/1p2p3/4PB2/1BPP3P/PP3PP1/R2QK2R w KQq - 1 15	f4g5 f6f2	1050	easy	attackingF2F7 mate mateIn1 middlegame oneMove
0aztU	r5k1/5p1p/4pQ2/2p5/2B5/q1nP4/P1P2PPP/1K1R3R w - - 3 21	b1a1 a3a2 c4a2 a8a2	1051	easy	arabianMate mate mateIn2 middlegame sacrifice short
9IEU6	5rk1/pp3ppp/4p1q1/3p1n2/1P6/P4N2/2r1B1PB/R3QR1K w - - 2 22	e2d3 g6g2	1051	easy	kingsideAttack mate mateIn1 middlegame oneMove
CyneX	r6k/pb4p1/1p1p3p/5q2/2P5/1P6/P3Q1PP/3RR1K1 w - - 0 28	d1d6 f5c5 g1h1 c5d6	1051	easy	advantage endgame fork short
jaOlz	2rn1rk1/pp1bb1pp/1q2pn2/3p2NQ/3P1N2/3B3P/PP3PP1/R1B1R1K1 b - - 4 16	f6h5 d3h7 g8h8 f4g6	1051	easy	kingsideAttack mate mateIn2 middlegame short
pGb5L	4r3/p1p5/6k1/3P2pp/4NnP1/4qPK1/PPP4P/R4Q2 w - - 0 32	a1e1 h5h4	1051	easy	endgame mate mateIn1 oneMove
0rNqZ	6k1/6p1/PN2p2p/3p4/3n2P1/b6P/5PK1/8 b - - 0 42	a3c5 a6a7 c5b6 a7a8q	1052	easy	advancedPawn advantage endgame promotion short
914pW	7r/4bpp1/7p/8/4n1P1/3rB3/PP2kPK1/2R2R2 b - - 5 34	e7g5 c1e1	1052	easy	blindSwineMate master mate mateIn1 middlegame oneMove pillsburysMate
E4DYC	1r5k/6pp/Q2brn2/4n2q/8/2P1B2B/P4PPP/R4RK1 w - - 0 24	h3e6 e5f3 g1h1 h5h2	1052	easy	mate mateIn2 middlegame short
Fk9ke	rnb1k2r/pp3ppp/2p2B2/3p4/3P4/2qB1N2/P1P2PPP/R2QK2R w KQkq - 0 10	d1d2 c3a1 e1e2 a1h1	1052	easy	advantage hangingPiece master middlegame short skewer
WzhNh	r3k2r/3p1ppp/p3p3/4Q3/4b1n1/5qP1/PPP4P/R1B1RBK1 w kq - 0 18	e5e4 f3f2 g1h1 f2h2	1052	easy	kingsideAttack mate mateIn2 middlegame short
hs79r	8/ppk3pp/1bpr3r/8/5P2/1B4P1/PPP3PN/R1B2R1K w - - 4 22	c2c3 h6h2 h1h2 d6h6	1052	easy	attraction kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short
8T2mS	3kr2r/Nbpn2q1/Bp2p2b/3pP1p1/8/6P1/PPP1Q2P/1K1R4 b - - 2 24	b7a6 a7c6 d8c8 e2a6	1053	easy	intermezzo mate mateIn2 middlegame short
XgfmI	4k1r1/pb4pp/4pp2/8/2N2P2/4Q3/PPP5/2K1B2q b - - 2 33	h1e4 c4d6 e8d7 d6e4	1053	easy	crushing endgame fork master short
iOxM8	3r2k1/2R2p1p/p1K2Qp1/1p2p3/6P1/4qP1P/8/8 b - - 2 41	e3c3 c6b7 c3c7 b7c7	1053	easy	advantage endgame short
zSyyP	r1b4B/p1p4p/1pk5/2n5/3R4/8/P4PPP/4RK2 w - - 1 23	e1c1 c8a6 f1g1 a8h8	1053	easy	advantage discoveredAttack endgame short
3RsBn	1rbq1rk1/p2n1p1p/2p3p1/2pp1P2/6N1/1PQP1N2/P1P3PP/R4RK1 b - - 1 18	g6f5 g4h6	1054	easy	master mate mateIn1 middlegame oneMove
gDn27	3q2k1/7p/R1Q1p2r/3p1p2/3b1P2/8/3BB1PP/6K1 w - - 0 28	g1h1 h6h2 h1h2 d8h4	1054	easy	attraction mate mateIn2 middlegame sacrifice short
1Hcei	r4rk1/1p1Rb1pp/pq2pp2/8/6Q1/NPP5/1P3PPP/R5K1 b - - 1 19	e7a3 g4g7	1055	easy	kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove
9DTgK	1r4k1/5p1p/6pb/1N1q1P2/3P4/1R1Q4/5P1P/6K1 b - - 0 28	g6f5 d3g3 g8f8 g3b8	1055	easy	crushing endgame fork master short
VfHeX	r5k1/pp3ppp/3N4/8/1PPb2P1/P7/4rPP1/R4RK1 w - - 0 22	a1e1 d4f2 f1f2 e2e1	1055	easy	advantage deflection endgame fork short
b5EjJ	5k2/pp3p1p/2pbpn2/5p1q/2PP1P2/5PQ1/PP4N1/3R2K1 w - - 2 28	g1f2 f6e4 f3e4 h5d1	1055	easy	advantage endgame master short
fmEkc	4r1k1/ppN2p2/8/5p2/3n2b1/P7/1P3PPP/RB2rRK1 w - - 2 25	c7e8 d4e2 g1h1 e1f1	1055	easy	backRankMate deflection mate mateIn2 middlegame short
VGW16	r4rk1/1pp3pp/p2p4/2bPqp2/8/1P1B4/P1P2PPP/R2Q1R1K b - - 0 17	e5d5 d3c4 d5c4 b3c4	1056	easy	advantage middlegame pin short
b5WUU	r2k1br1/pppb2pp/3p1q2/5P1Q/3nP3/3P4/PPP3PP/RNB2RK1 b - - 2 11	d4c2 c1g5 f8e7 g5f6	1056	easy	advantage opening pin short
lT1c2	r1bqrk1Q/1pp3p1/2nbp1B1/p5p1/3P4/5N2/PPP2PPP/R4RK1 b - - 1 14	f8e7 h8g7	1056	easy	epauletteMate mate mateIn1 middlegame oneMove
2H5c1	2r2rk1/1pp2ppp/p2b4/3Pp3/4R3/P5Pq/1PP2P1P/R1BQ2K1 b - - 2 19	f7f5 e4h4 h3h4 g3h4	1057	easy	advantage middlegame short trappedPiece
9CleN	r1bq1r1k/p1p2ppB/1pn5/4P1N1/5P2/2P1p2P/P5P1/R2QK2R w KQ - 0 16	d1h5 d8d2 e1f1 d2f2	1057	easy	mate mateIn2 middlegame short
2sxqD	r1b2r1k/ppp1b1p1/4p3/6qp/3P1nN1/1NP4P/PP1QBPP1/R4RK1 w - - 0 17	g4e5 g5g2	1058	easy	kingsideAttack mate mateIn1 middlegame oneMove
jdkOH	5rk1/ppp3pp/2n5/4p3/4n3/2P2N2/PP1P2PP/RNB1b2K w - - 0 17	f3e1 f8f1	1058	easy	backRankMate mate mateIn1 middlegame oneMove
kdCYB	2r1kb1r/pp1bnppp/3p4/8/2B1N3/R3PN2/1P3PPP/4K2R b Kk - 0 16	c8c4 e4d6 e8d8 d6c4	1058	easy	advantage fork middlegame short
QU0VZ	r1bq1kr1/pppp2p1/1bn2nQB/5N2/4P3/8/PPP2PPP/RN2K2R b KQ - 0 11	c6e5 h6g7 g8g7 g6g7	1059	easy	crushing opening short
boemB	r1b2rk1/pp3Qpp/2n2b2/q7/2B5/5N2/PP3PPP/R1B1R1K1 b - - 0 14	f8f7 e1e8	1059	easy	mate mateIn1 middlegame oneMove pin
p9VZv	2k5/p1p4p/1p4pb/3Pp2P/4B3/P4QPK/1q2b3/3R4 w - - 5 34	f3f2 e2g4 h3g4 b2f2	1059	easy	crushing discoveredAttack endgame short
Gik3t	rnb3k1/pp4pp/2pb3r/3p1p2/3PnP2/2NBPN2/PP3qPP/R1BQR2K w - - 5 15	e1f1 e4g3	1060	easy	mate mateIn1 oneMove opening pin
MEJNX	2r1k2r/3p1ppp/p1b1p3/1pb1Pn2/P4P1q/2N5/1PP1B1PP/R1BQ1R1K w k - 3 14	a4b5 f5g3	1060	easy	mate mateIn1 middlegame oneMove pin
N5AeA	5r1k/7p/p5p1/1p6/1P6/P1b4q/2R3R1/3Q3K w - - 2 37	g2h2 f8f1 d1f1 h3f1	1060	easy	endgame fork mate mateIn2 short
mEQBG	4rr2/1p3p1k/pq5p/2bp1N2/8/7Q/PPP1RPP1/R5K1 w - - 2 24	a1e1 c5f2 e2f2 e8e1	1060	easy	advantage deflection fork middlegame short
uA7D7	6k1/pp3ppp/8/1PPp4/2n5/2Pq4/R1Q1rPPP/6K1 w - - 0 24	c2e2 d3b1 e2f1 b1a2	1060	easy	advantage deflection endgame short
0cw5p	2r2rk1/1b2qpp1/pp6/3p2R1/3p1n2/P1P5/1PQ1B2P/6RK b - - 0 28	d4c3 g5g7 g8h8 g7h7	1061	easy	kingsideAttack mate mateIn2 middlegame short
0oWXA	r1b2rk1/ppp2ppp/3p1n2/2q5/4P3/2N2Q2/PPP2PPP/2KR1B1R w - - 0 11	h2h4 c8g4 f3f4 g4d1	1061	easy	advantage middlegame short skewer
Gsfpi	8/5pkp/B1pp2p1/3qn1Q1/8/8/P4PPP/1R4K1 w - - 1 30	a6f1 e5f3 g2f3 d5g5	1061	easy	advantage discoveredAttack endgame short
oHjO8	r1b2b1r/ppBnkBpp/2p5/4p1N1/4Np2/4n3/PPPK2PP/5R1R b - - 5 16	h7h6 c7d6 e7d8 g5e6	1061	easy	mate mateIn2 middlegame short
oXuzw	4R3/6kp/5np1/2pp1p2/Pp3q2/1P3PNP/6Q1/6K1 b - - 0 37	f6e8 g3h5 g7f8 h5f4	1061	easy	crushing endgame master pin short
2LGEJ	5k2/p4p2/1bQ4p/8/5Pp1/1P4P1/3r2KP/8 w - - 2 32	g2h1 d2d1 h1g2 d1g1	1062	easy	endgame master mate mateIn2 operaMate short
lk1br	r1bq1rk1/pp2bppp/3p1n2/4p1B1/2BpP3/2NP3P/PPPQ1PP1/R3K2R w KQ - 0 10	c3d5 f6d5 c4d5 e7g5	1062	easy	crushing discoveredAttack master middlegame short
8A4rj	2k4r/ppp1ppb1/6p1/1P2q3/2Pr2p1/P2PB3/5PPP/1R1Q1RK1 w - - 2 17	e3d4 e5h2	1063	easy	kingsideAttack mate mateIn1 middlegame oneMove
DVPl4	r1b1k2r/ppp1np1p/1bnp1Np1/4p3/1PB1P3/3P1N2/P1P2PPP/R1B1K2R b KQkq - 2 10	e8f8 c1h6	1063	easy	master mate mateIn1 oneMove opening
QdVq2	4kr1Q/pb2b1Q1/1p2p3/4P3/3Pp3/2P1B3/1PB4R/q5K1 w - - 1 30	g1g2 a1f1 g2g3 f1f3	1063	easy	mate mateIn2 middlegame short
iuEf1	r1b1k3/ppB1p1r1/2p1pbNp/2n2Pp1/2B5/4R3/P1P3PP/3R2K1 b q - 2 21	e6f5 d1d8	1063	easy	mate mateIn1 middlegame oneMove operaMate pillsburysMate
wUSpo	rnb1r1k1/pp3ppp/2p2n1q/3p4/3P2N1/2NB2PP/PP3P2/R2QR1K1 b - - 2 15	f6g4 e1e8	1063	easy	hangingPiece kingsideAttack mate mateIn1 oneMove opening
G3Yen	6rk/8/8/4Q3/4b1r1/P7/1PP3PK/8 b - - 1 37	h8h7 e5h5 h7g7 h5g4	1064	easy	crushing endgame interference short
OnVb9	r2q1rk1/p3ppbp/1p1p2p1/6B1/2Pp2BP/4P3/PQ1NKPbR/R5N1 w - - 0 16	h2g2 d4d3 e2d3 g7b2	1064	easy	advantage discoveredAttack middlegame short
QbrwA	r1bqr3/pp2kpbp/2nppnp1/8/3P4/BPN2NP1/P3PPBP/R2QK2R w KQ - 0 11	c3b5 d8a5 d1d2 a5b5	1064	easy	advantage fork opening short
YQG9O	r2q1rk1/1pp3pp/p7/4p3/1b6/2N2P2/PP2QP1P/R4RK1 b - - 1 18	f8f6 e2c4 g8h8 c4b4	1064	easy	advantage fork middlegame short
9nqIn	8/8/R5p1/8/3k3P/8/7r/2K5 b - - 0 52	h2h4 a6a4 d4d5 a4h4	1065	easy	crushing endgame rookEndgame short skewer
PFf84	r4rk1/1pp2ppp/pb1pq3/8/4PPn1/1P4P1/P3N1BK/RNBQ1R2 w - - 0 16	h2h1 e6h6 g2h3 h6h3	1065	easy	kingsideAttack mate mateIn2 middlegame short
cC4j9	8/8/p7/8/3n2k1/P3R1B1/6r1/4K3 w - - 0 54	g3e5 d4c2 e1d1 c2e3	1065	easy	crushing endgame fork master short
8s0jI	2k5/1p5p/1Bb1p3/4rp2/p1B3p1/8/5PPP/1R3K2 w - - 0 31	b1e1 c6g2 f1g2 e5e1	1066	easy	crushing deflection endgame short
91ce8	3rr3/pp3kpp/2n5/2p1p3/4N3/2P1nPB1/Pq4PP/1R1Q1R1K w - - 0 23	d1d8 b2g2	1066	easy	kingsideAttack master mate mateIn1 middlegame oneMove
bWRON	4r1k1/q4ppp/p5P1/3b4/7Q/4R3/P5rP/4RK2 b - - 1 36	e8e3 h4d8 e3e8 d8e8	1066	easy	endgame fork mate mateIn2 short
HFFri	r4rk1/ppp2ppp/5n2/8/6b1/P3PqN1/1P1P1P1P/R1B1KQ1R w KQ - 3 17	h2h3 f3d1	1067	easy	master mate mateIn1 middlegame oneMove
lKsyD	4r2r/k6p/p1PQ4/qppNn1P1/7P/P6B/1PP2P2/2KR4 w - - 3 28	d1e1 a5e1	1067	easy	hangingPiece master mate mateIn1 middlegame oneMove
zZZAy	3r4/pp2R3/3r4/2pN1kpp/2P2p2/1P5P/P4K2/5B2 b - - 3 37	d8d7 f1d3	1067	easy	endgame mate mateIn1 morphysMate oneMove
4nfYN	Q4nkR/p4pp1/8/6N1/q1P5/4p1P1/1P3rP1/6K1 b - - 3 30	g8h8 a8f8	1068	easy	endgame hangingPiece master mate mateIn1 oneMove
UOCP0	6k1/1pp2pp1/1p1p3p/1P6/8/1BPn1N2/P4qPP/R2Qr2K w - - 2 21	f3e1 f2f1	1068	easy	endgame mate mateIn1 oneMove
gm51c	6k1/6p1/8/5QP1/7P/5p1K/PP2q3/8 w - - 4 53	g5g6 e2g2	1068	easy	endgame mate mateIn1 oneMove queenEndgame
9MsYs	3r1R2/p5Q1/1p1kp3/3p4/1Pr5/5P2/P1B2q1P/7K b - - 0 33	c4c2 f8d8 d6c6 g7d7	1069	easy	endgame hangingPiece mate mateIn2 short
Wr1is	r4rk1/ppp1nppp/8/n2P2Nb/2B1Nq2/3Q4/P4PPP/R4RK1 b - - 2 17	a5c4 e4f6 g7f6 d3h7	1069	easy	discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short
ekZ0k	8/p2kpn2/6N1/5P1p/P2bP3/1Pn2PKP/8/4R3 w - - 0 37	g3h4 d4f2 h4h5 f2e1	1069	easy	advantage endgame fork short
fdpTC	2rr2k1/1p3pbp/p5p1/q2B4/5B2/P2Q3P/1PP3P1/4RR1K b - - 0 21	a5d5 e1e8 d8e8 d3d5	1069	easy	crushing deflection master middlegame short
mXxhH	8/3k4/1p3r2/pRP5/5p1r/5R1P/1P5K/8 b - - 0 45	d7c6 b5b6 c6c5 b6f6	1069	easy	crushing endgame rookEndgame short skewer
y3aLb	r2qk2r/p2bbppp/2n2n2/1B6/N2p4/P4N2/1PP2PPP/R1BQ1RK1 w kq - 1 12	f3d4 c6d4 b5d7 d8d7	1069	easy	advantage opening short
1BgNs	1r3r2/1p4kp/pq3bp1/5p2/1PBP1N2/P2Q4/6PP/5R1K b - - 0 31	b6d4 f4e6 g7h8 e6d4	1070	easy	crushing fork middlegame short
Wf3oy	r1b4r/pp1k1ppp/2n5/2bNP3/4nB2/8/PPP1PPPP/R3KBNR w KQ - 1 9	a1d1 c5f2	1070	easy	attackingF2F7 mate mateIn1 middlegame oneMove
Azuxh	6k1/5p2/2p3pQ/p1Pp4/P2P3K/4PqP1/7P/8 w - - 0 47	h6f4 f3h5	1071	easy	endgame mate mateIn1 oneMove queenEndgame
NTYia	8/8/7P/5Rp1/3k2P1/3qP3/6K1/8 b - - 0 67	d4e3 f5f3 e3d2 f3d3	1071	easy	crushing endgame master queenRookEndgame short skewer
SebfC	2r1N2r/pp4k1/3b3p/5b2/3Q4/5q2/PPP2P1P/2K5 b - - 1 29	g7h7 d4g7	1071	easy	epauletteMate master mate mateIn1 middlegame oneMove
bgNaw	6k1/6pp/3B4/3R4/P4p2/1P3PnP/6P1/r5K1 w - - 3 38	g1f2 a1f1	1071	easy	endgame hookMate mate mateIn1 oneMove
8jnko	r1b2k1r/p5bp/2pNp1p1/2p5/1pP2P2/1q1BQ2P/6P1/2R2RK1 w - - 0 22	d6c8 g7d4 e3d4 c5d4	1072	easy	crushing middlegame pin short
YPyLp	rn1q1rk1/1b4pp/1p6/p1bP4/3p4/2P3P1/P1QN2BP/R1B1R1K1 w - - 1 17	d2b3 d4d3 b3c5 d3c2	1072	easy	advancedPawn crushing discoveredAttack discoveredCheck master opening short
tlLUH	6k1/1Q3pp1/p2rq2p/3n4/2p5/4N1P1/P4P1P/3R2K1 b - - 3 31	d5e3 b7b8 g8h7 d1d6	1072	easy	advantage endgame short
5EnUj	r7/8/1R5p/5pk1/p2ppN2/K5P1/7P/8 b - - 1 45	d4d3 b6g6	1073	easy	endgame hookMate mate mateIn1 oneMove
9KDd9	r1bqk1r1/pp1pbQp1/4P3/4n3/2B1N3/8/PP3P2/R2R2K1 b q - 1 20	e5f7 e6f7 e8f8 f7g8q	1073	easy	advancedPawn attackingF2F7 fork mate mateIn2 middlegame promotion short
AWqHC	5bk1/3R4/p2p4/1p1q4/PP6/5p1P/8/2R2B1K b - - 0 42	b5a4 f1c4 d5c4 c1c4	1073	easy	crushing endgame master pin short
G24LN	6k1/1p3pp1/2pb3p/p2p3Q/3P4/5N1P/PPP1qPP1/6K1 w - - 3 24	h5f5 e2d1 f3e1 d1e1	1074	easy	endgame kingsideAttack mate mateIn2 short
UMgNB	r1bkqb1r/pppp3p/5Q2/4N3/4P3/8/PP1P1PPP/n1BK3R b - - 0 12	f8e7 e5f7 e8f7 f6f7	1074	easy	advantage fork middlegame short
kgd05	2r3k1/pp3p2/4n2p/3pP1q1/7p/2r4Q/P1R2PPB/2R3K1 w - - 0 27	c2c3 g5c1 c3c1 c8c1	1074	easy	backRankMate mate mateIn2 middlegame short xRayAttack
wpQLc	3r2k1/pp3pp1/2b2q1p/5R1Q/3p4/3P2RP/PP3PPK/4r3 b - - 8 22	f6d6 h5f7 g8h8 f7g7	1074	easy	kingsideAttack mate mateIn2 middlegame short
6PpB1	r1b4k/ppp2q1p/2n1p3/4N3/2pP3Q/6R1/PPP2PP1/2K5 b - - 7 20	c6e5 h4d8 f7e8 d8e8	1075	easy	endgame kingsideAttack mate mateIn2 short
YDsLD	6k1/p2qRp2/1pp2Qpp/3p4/P1nP4/5BPP/3r1P2/6K1 b - - 5 35	d7f5 e7e8 g8h7 e8h8	1075	easy	endgame killBoxMate kingsideAttack mate mateIn2 short
7lIaK	3Q4/8/6p1/4ppk1/7p/5PqP/6P1/7K b - - 7 55	g5f4 d8d2	1076	easy	endgame mate mateIn1 oneMove queenEndgame
Y47lQ	3r1k1r/ppp3pp/4Q3/8/7q/6b1/PPP1RPPP/R1B3K1 w - - 1 18	c1e3 h4h2 g1f1 h2h1	1076	easy	kingsideAttack mate mateIn2 middlegame short
cy9Yh	8/2PB2k1/3B2pp/4pp2/8/5n2/2r5/7K w - - 1 47	c7c8q c2h2	1076	easy	arabianMate endgame mate mateIn1 oneMove
eKJfE	r5rk/ppp2ppn/2q2Q1R/4P3/5P2/3B4/P1P4K/6R1 b - - 0 26	c6f6 h6h7	1076	easy	master mate mateIn1 middlegame oneMove
fMpkf	r1bq2k1/4b3/2p1p1PQ/1p2Np2/p2P2p1/8/PPP2P2/1K1R4 b - - 0 21	e7f6 h6h7 g8f8 h7f7	1076	easy	kingsideAttack mate mateIn2 middlegame short
nJLs9	1r4r1/pp5k/2pp1Q1R/5N2/1P1PPq1p/2P2p2/1P3P1P/7K b - - 4 42	f4h6 f6h6	1076	easy	endgame mate mateIn1 oneMove
uePBa	6k1/pb4p1/3BR2p/2p5/P1P5/1n3P2/5KPP/1r6 b - - 0 31	g8f7 e6e7 f7f6 e7b7	1076	easy	advantage endgame fork short
vgyrJ	r2qkbnr/ppp2Bpp/3p4/4N3/4Pp2/2N5/PPP2PPP/R1BbK2R b KQkq - 1 9	e8e7 c3d5	1076	easy	mate mateIn1 oneMove opening
JrwQW	2r1r1k1/pp3pp1/2nb3B/3pp2n/3P3q/1BP2P1P/PP1Q1P2/RN4RK w - - 1 18	d2g5 h4h3	1077	easy	kingsideAttack mate mateIn1 middlegame oneMove
XAJVO	2Q1q1k1/p1p3pp/2p5/8/8/8/PPP3PP/4rRK1 w - - 3 22	c8c7 e8e3 g1h1 e1f1	1077	easy	backRankMate deflection endgame mate mateIn2 short
mA2en	r2qk3/1p2n2p/p2p1Qp1/2p5/P1B1P3/3P4/1P4PP/1R5K b q - 0 25	e7c6 f6f7	1077	easy	endgame mate mateIn1 oneMove
qjiy9	5Q2/7k/p3B1q1/2rP2P1/8/P3nPRK/7P/3r4 w - - 3 43	f8c5 g6h5	1077	easy	anastasiaMate endgame mate mateIn1 oneMove
HqJsa	2r1k2r/pp2bpqp/4p3/3pP3/3n4/3B3P/PP3QPN/R1B3K1 w k - 0 21	f2d4 e7c5 d4c5 c8c5	1078	easy	crushing middlegame pin short
Pz8ke	2n3k1/1p3p2/p3q1p1/3p4/5P2/1PP1r2P/3Q2P1/1B1R1K2 w - - 1 31	d2d5 e3e1 d1e1 e6d5	1078	easy	advantage deflection endgame master short
Sw7sl	8/8/R3bpp1/4k3/4PPP1/6K1/8/2r5 b - - 0 43	e5e4 a6e6 e4d5 e6f6	1078	easy	advantage endgame hangingPiece short
ah9oJ	8/1R2kpp1/7p/p1p1P3/4KP2/6P1/P1r4P/8 b - - 3 34	e7e6 f4f5	1078	easy	endgame mate mateIn1 oneMove rookEndgame
dDX2x	r1b2rk1/5ppp/p2q4/1pp2PQ1/2Pp2P1/P2P4/1P2B2P/R4RK1 b - - 1 19	c8b7 f5f6 d6f6 f1f6	1079	easy	crushing middlegame pin short
plTN5	2r1r1k1/ppq1bp1p/2p1p1nQ/5p1N/1PPP4/P4B1P/5PP1/3RR1K1 b - - 5 24	e7f8 h5f6 g8h8 h6h7	1079	easy	fork mate mateIn2 middlegame short
zccF2	r2qkbnr/pppb1p1p/3p2p1/3N4/4P3/4BP2/PPP2P1P/R2QKB1R b KQkq - 3 11	g8e7 d5f6	1079	easy	mate mateIn1 oneMove opening smotheredMate
PllxE	r2q1rk1/3bb1pp/4pn2/n1ppN1N1/8/3B4/P1Q2PPP/R1B2RK1 b - - 1 19	c5c4 d3h7 f6h7 c2h7	1080	easy	kingsideAttack mate mateIn2 opening short
WlhGL	8/2q5/r6k/P4Q1P/3P4/1BP5/KP6/8 w - - 5 44	b3f7 a6a5 f5a5 c7a5	1080	easy	crushing endgame fork short
uYCLg	2r3R1/p4Q1p/3kp3/8/2q1P3/8/1P3P1P/7K w - - 1 37	g8c8 c4f1	1080	easy	endgame mate mateIn1 oneMove
ng4Ku	rnb1kb1r/ppq2ppp/2pp4/4n1P1/4P3/3BB3/PPP1NP1P/RN1QK2R w KQkq - 0 9	b1c3 e5f3 e1f1 c8h3	1081	easy	mate mateIn2 opening short
